schema_version,disease_id,row_sha256,catalog_sha256,decision,icd10_code,reviewer,reviewed_at,review_note
1,TAYY-08334,36625441a7c46e04e9703d24e96cad97cb366469043417767e36dbc521969355,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K65.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08335,78062f19adc9bf61608a1be91fab327d2c685551c8c38869e6b57a10afdcda3e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E86,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08336,f44b5471c5d1e7e385635f76adb8b9d2450670dc8c83fd68c60e89d9712b9c69,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C85.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08337,ea078a355e1e50458a5fc699433da1e74c9aed74fa08a8285471dfd7747ffc74,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã S82.2 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-08338,c713165085d7a63729a2ea1f5c5201736fa0e49b9bf1bdd97565afae2fbb7ec6,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A09.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08339,58edf8cd981867c597bd1335b75f5285c4414c086f0f6ef7c968690d898fe5d5,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C85.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08340,fac2eaf9a54d34b0bb3c984769380604672e814838ed877b165f6c6b9ba91c06,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L81.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08341,9a91e1d9c68834ec01f69c02fc82deec46fd220d552f48825f223cb63f3e2683,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N60.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08342,9f67fdc88176b032c91ef6ab638306fc3d641bfd25218e632d093183fad22492,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C16.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08343,13df81eac4c794748eb1028da472ed4c2e229335f77a40f16a8e702747fa75f1,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E27.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08345,ce043c1669d50bfb881bdf0ff88a23063d86c32bb14f28a98170ad1fe5dc46aa,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K21.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08346,aebeba416738366b4a9e3543df1e7f95c4eb8c2569d148bfd38c687d75ff4c7d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C86.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08347,7e27fe74d9a1564f7dd3c0e66028f9761b12c8b1108578be2b26f94c55e4071d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N28.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08348,430f9705ac4f3b2ff4f5d191cfed798c6e64f29bc6f944f0a73c9c7798317ca0,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,S73.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08349,18e2064cc35f804d212446a0ed66c170d9fcdd2332fb6a21d572e689eaa26c11,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I20.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08350,dd66452115130b92bf05a8b93ad5aaaeb70eb5975445e4af7aece511f9399e38,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C26.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08351,be677b1769b1bd2ebeea4b93d3942901a40d19fec9eab98f38246fbc7ba25f3d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N03.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08352,7e93a74d66e5379e3de6161ddd4e56503e86b4560eae6afcf6d0d9fb13ddafc2,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E87.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08353,fe0b4062abd803ef62e406a38bf387e7f9c76ba7e5a40d98542e1c5cfbe495aa,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I25.6,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08354,e7f4661e770da93c7299dbf1979f82d90eb73bc2277a40149d702e0c83f3d267,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C43.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08355,2cffbf11f9a5db0cf477f665e80007fa3c94733244c2735b888a5dbbba3a9750,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J69.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08356,95de6618a091d45de78fc0fbe6c1efb0e2bbb51b6cf2e4a2b7ba91012a0e9b62,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C85.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08358,a8f649b4635faacf934efabb9a084024e7d0708132bcc0faa68f9cf44ac87e5d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B34.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08359,508197774b5899ae0af1198f9d0c0251b2683ec860aa28681ab06f9348c293e6,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G00.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08360,cb14b4107d55d3cfc8b3f019375e3ccae87935ed45aefa5776091b24ac774634,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N94.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08361,f048bcc29cac1c8dc8d0f55c39eace948ee62f68b7f35764e72108d6318c1014,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,M65.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08362,5e2ee9b6dfcb372d4e7044f3ba53c69dc143948123f411cbb209c9b473c063e9,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G90.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08363,84696ef7ffcfdc7640ed4ffb8638a8f7f279f52f6f64348b9514ba3c91b25677,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J44.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08364,6a89b1fe96d570290e85d3bc89494a56ec4d272898d5536bcdca5b6a89016fb2,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E85.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08365,8ce4c021a35d4a4b304d67863d9506ac6cb4482387a2cc08d685a4994d3caa30,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-08366,9c121ecbc781c68a5a7c30b588270257e1043850e6d394d41a4c0ee6f3e61b88,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,Q24.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08367,79a333ae6d06825185cdd784b0cfbeecc4228c9b8820f5c17ac5f4c6f328c3d7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D65,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08368,88a8f6f359bce038f6fc18bee3555d982f90baea19e7d9b7c969ccd2a1746969,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N60.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08369,0dac5f23aba47f6beca1e6304fd70b889a82f745e10bd7aa509d41ef11db8d7f,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G45.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08370,1ddc0c3e60bf7c7263cba9e2c61f56fcbc691f5b1a50911e11cb11d3e25b57b3,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã K25 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-08371,73c0f5e4f84098f6e416ea5a9871d3dc98676d0e27ffe47bc9070290825e1611,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I86.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08372,c792927a21c2a2c6c636b3d0806b6960ec329f7ca28b91610d3ac2411f2a273d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã S12.1 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-08374,9c7756c9f67fc74c22b827b6a0939814967232eb1a0cb18a290e2a080d96b532,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,Q76.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08375,c375955622ddffbb3251d962d6dacd80847b1d646421ecd2bf2a7b6bba81fb35,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B37.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08376,83287f5f9ea571ec7462dadf77daccdcf33abe3a7428be03ffff895423a38271,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I48.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08377,2871b7bc9b469639b22b97c4f65d3602b6d8af3e1ba8705bcab83e5c43a1a20e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K63.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08378,3bc0aec273733ccfa30f0fd3e6fb4c5e6eaef8a6f7f2e49ca767f5113ed061b0,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,S11.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08380,86901e806bf6161ff9496416e0a6c9565b21a4a568c0505335c36a17e62fc8c0,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I21.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08381,78ba851a4d7ca1c6d3bac79a7433337e48d0591f2d49da80df7131ce3bd78818,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L02.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08382,a867945ec2a4b1b386e8fcfde31842654c9ef5c1531d0965fc7e88ee8d4c66af,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C85.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08383,859e66c81fe3faa910e63b8bbc315a73fa6951e50c91684b6e4d3fe217212ca7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I50.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08384,47aaaa29b5386bf8dfcb80ad9bc2bd4499340068a45ed8e2f168c1164228a6fc,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,Q15.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08385,4e9ee5149639170a6284e49a68c3516c529d89d326da0127911d26effb013c87,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,F19.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08387,f7189f74ae9f3f3e363a7d18720117bc591f44e2f64f4bbd328556ebb0c6992d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I33.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08388,4575e985360d820e4e5bfd47833206b477c77240791851573180d9ee01e82f6a,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A04.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08389,92a67d774559eb7704213294ad6bd99c22f734c62c344467b36540fcdf7492ee,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L42,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08390,e18148ef7dd3165d7d345b900ea6b683090eeb2400cd2df41d1285a2d5d80d58,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H52.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08391,5f2136a5938ea4944bb889b8d2a565979dc1d9f9f6ea86c9311dcb21253728b7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I67.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08392,b7ffce5ea3c65578fba2a7a7d308130c098a0aab5b6a86f5a2b49a4d5d5db648,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D16.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08393,66d46ca362e52e5253d24ca1159e599f0037b774b47d17da30321efb9dcc8d29,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J45.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08394,33efcfc670fb54f8dd2576dde6a35d86fcebd0631d80a8a6b351845a6372654a,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D33.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08395,bcd8086154027100b48906114074132e5d96cf57b4b191cbdbfd01c8f396b566,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I49.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08396,5c67e818ff006cdc1304e531ee0257fbb5b97f74a13d7f96986df8ce348362f7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L28.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08397,28a9b5ba00ffada3e504d2dcc992f91a140e8d8492b71763e440d81cb4974e15,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,R57.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08398,8ee2cdbb41a1ae9d51a5db13844f2e7207246eb3806770f7178c2cac3ecdebff,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,M54.55,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08399,0d7134dc2a45f1d5d33f171ce28e9d4c9eb8ebe30cc4b6a2f3e719636637005d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,O68.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08400,69bb0f305a68a5049687770dd39ece6e3dca6cdcca4d3c04faa4d38f2a1553ad,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I45.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08401,396046d69d15a0a0ed156736ad5e1f123c12d4800c8b2b093c850d19f9776c10,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G25.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08402,2c491033cae82f7930091ef1ea30fd31c5eb66642a038f29e4f91b34767c6809,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A18.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08403,f773c4f9b20f5b0491b9d469b7a77dbfb18e17725b7a35fbdc032384f3015ad8,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I46.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08404,f4d990fb578b003ca3f19c5aa9455e9aae18ae129861501a9e42d666191f37b4,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J09,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08405,5dea39ea7ca996ab46022a582777c2715c8e0196c10c309b36acefc70363e8c9,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C50.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08406,01bfc4d4f35701134adb80b35148778fa00aeee97f44fd5dc958f47cefacc194,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E85.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08407,786469ab59c3cc7d44175f7e9a08e41143a921e7e30c7bf33d283204d7df7108,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G40.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08408,444e926746f23a3fb39c242ad7fd2108d6b2d10a95709cfcaa9520b94a098454,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E30.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08409,177b4fcc9cc0172e3837bc5ed833d414049b217a8ef4c3d2124d535f8d5389b6,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J90,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08410,eee8269d0e3a96177271369d829d28757d8455b757ddfdbeadf25b498fd45dda,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N14.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08411,4148187d0c69543a262a61227b695ee3a3ef7d57a3bad4a366c453ee86a5d08b,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H05.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08412,6c30590fbacf4ad256bb9104febc72af4d18db204c425c4d1abe7f2adfebcb4e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H83.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08413,b39a471e51160c1a0b87dc2b73f11910e33de0764c5b65ae0c912605a7374737,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,F01.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08414,4ef57b94f592247fcb763d7400590a50fb943632c8b2f58b446f6a04357e9382,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H33.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08415,db756b186f6fe47def77b8af42f272c5bbfd4664f56895f819fcd871d6cfe237,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A49.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08416,d528343e152a804e9678bebc59672651f4c46f0b723b11cafd16fe29de744754,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I82.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08417,26948f575d5df29f819b05a613feb1376ca2f7851aeb57a2e7fbc914c54b7e02,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-08418,df94e957abc9dd2ec5d91eeabec4779ab351bb7b12a808f0534f1f5b18cd8605,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D18.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-08419,98ce2eac67d58564960d24615cf11a387ec542fdabdce4f8b06bdc03384c2b00,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K50.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
